"SYMBOL","ENTREZID"
"RGS6","9628"
"DPF3","8110"
"DCAF4","26094"
"ZFYVE1","53349"
"RBM25","58517"
"PSEN1","5663"
"PAPLN","89932"
"NUMB","8650"
"RIOX1","79697"
"ACOT1","641371"
"ACOT2","10965"
"ACOT4","122970"
"DNAL1","83544"
"PNMA1","9240"
"PTGR2","145482"
"ZNF410","57862"
"FAM161B","145483"
"COQ6","51004"
"ENTPD5","957"
"BBOF1","80127"
"ALDH6A1","4329"
"LIN52","91750"
"ABCD4","5826"
"NPC2","10577"
"ISCA2","122961"
"LTBP2","4053"
"AREL1","9870"
"FCF1","51077"
"YLPM1","56252"
"DLST","1743"
"RPS6KL1","83694"
"PGF","5228"
"EIF2B2","8892"
"MLH3","27030"
"ACYP1","97"
"ZC2HC1C","79696"
"NEK9","91754"
"TMED10","10972"
"FOS","2353"
"LINC01220","731223"
"JDP2","122953"
"BATF","10538"
"FLVCR2","55640"
"TTLL5","23093"
"ERG28","11161"
"IFT43","112752"
"TGFB3","7043"
"GPATCH2L","55668"
"VASH1","22846"
"VASH1-AS1","100506603"
"ANGEL1","23357"
"IRF2BPL","64207"
"LINC02289","102724190"
"CIPC","85457"
"TMEM63C","57156"
"NGB","58157"
"POMT2","29954"
"GSTZ1","2954"
"TMED8","283578"
"SAMD15","161394"
"NOXRED1","122945"
"VIPAS39","63894"
"AHSA1","10598"
"SPTLC2","9517"
"ALKBH1","8846"
"SLIRP","81892"
"SNW1","22938"
"ADCK1","57143"
"NRXN3","9369"
"DIO2","1734"
"CEP128","145508"
"TSHR","7253"
"GTF2A1","2957"
"STON2","85439"
"SEL1L","6400"
"FLRT2","23768"
"LINC02328","101928767"
"GALC","2581"
"GPR65","8477"
"SPATA7","55812"
"PTPN21","11099"
"ZC3H14","79882"
"TTC8","123016"
"FOXN3","1112"
"FOXN3-AS1","400236"
"EFCAB11","90141"
"TDP1","55775"
"KCNK13","56659"
"PSMC1","5700"
"NRDE2","55051"
"CALM1","801"
"TTC7B","145567"
"RPS6KA5","9252"
"DGLUCY","80017"
"GPR68","8111"
"CCDC88C","440193"
"PPP4R3A","55671"
"CATSPERB","79820"
"TC2N","123036"
"FBLN5","10516"
"TRIP11","9321"
"ATXN3","4287"
"NDUFB1","4707"
"CPSF2","53981"
"SLC24A4","123041"
"RIN3","79890"
"LGMN","5641"
"GOLGA5","9950"
"LINC02287","101929002"
"ITPK1","3705"
"MOAP1","64112"
"GON7","84520"
"UBR7","55148"
"BTBD7","55727"
"COX8C","341947"
"PRIMA1","145270"
"ASB2","51676"
"OTUB2","78990"
"DDX24","57062"
"IFI27L1","122509"
"IFI27","3429"
"IFI27L2","83982"
"PPP4R4","57718"
"SERPINA1","5265"
"SERPINA5","5104"
"SERPINA3","12"
"GSC","145258"
"DICER1","23405"
"DICER1-AS1","400242"
"CLMN","79789"
"SYNE3","161176"
"SNHG10","283596"
"GLRX5","51218"
"TCL1B","9623"
"TCL1A","8115"
"TUNAR","100507043"
"C14orf132","56967"
"BDKRB2","624"
"ATG2B","55102"
"GSKIP","51527"
"AK7","122481"
"PAPOLA","10914"
"VRK1","7443"
"LINC01550","388011"
"BCL11B","64919"
"SETD3","84193"
"CCNK","8812"
"CCDC85C","317762"
"HHIPL1","84439"
"CYP46A1","10858"
"EML1","2009"
"EVL","51466"
"DEGS2","123099"
"YY1","7528"
"SLC25A29","123096"
"WDR25","79446"
"MEG3","55384"
"MEG8","79104"
"LINC02285","101929422"
"LINC00239","145200"
"PPP2R5C","5527"
"DYNC1H1","1778"
"HSP90AA1","3320"
"WDR20","91833"
"MOK","5891"
"ZNF839","55778"
"CINP","51550"
"TECPR2","9895"
"ANKRD9","122416"
"LINC02323","105370681"
"RCOR1","23186"
"TRAF3","7187"
"AMN","81693"
"CDC42BPB","9578"
"TNFAIP2","7127"
"LINC00605","100131366"
"EIF5","1983"
"MARK3","4140"
"CKB","1152"
"TRMT61A","115708"
"BAG5","9529"
"KLC1","3831"
"XRCC3","7517"
"ZFYVE21","79038"
"PPP1R13B","23368"
"KIF26A","26153"
"LINC02280","101929634"
"INF2","64423"
"SIVA1","10572"
"AKT1","207"
"ZBTB42","100128927"
"CEP170B","283638"
"PLD4","122618"
"AHNAK2","113146"
"CLBA1","122616"
"CDCA4","55038"
"GPR132","29933"
"LINC02298","102723354"
"JAG2","3714"
"NUDT14","256281"
"BRF1","2972"
"BTBD6","90135"
"PACS2","23241"
"TEX22","647310"
"MTA1","9112"
"CRIP2","1397"
"CRIP1","1396"
"TEDC1","283643"
"TMEM121","80757"
"IGHA2","3494"
"IGHG4","3503"
"IGHG2","3501"
"IGHGP","3505"
"IGHA1","3493"
"IGHG1","3500"
"IGHG3","3502"
"IGHM","3507"
"FAM30A","9834"
"IGHV6-1","28385"
"IGHV1-2","28474"
"IGHV1-3","28473"
"IGHV2-5","28457"
"IGHV3-7","28452"
"IGHV1-18","28468"
"IGHV3-20","28445"
"IGHV3-21","28444"
"IGHV3-23","28442"
"IGHV1-24","28467"
"IGHV3-30","28439"
"IGHV3-33","28434"
"IGHV4-34","28395"
"IGHV4-39","28394"
"IGHV1-46","28465"
"IGHV5-51","28388"
"IGHV1-69","28461"
"IGHV1-69D","102723169"
"IGHV3-72","28410"
"NIPA1","123606"
"NIPA2","81614"
"CYFIP1","23191"
"TUBGCP5","114791"
"MKRN3","7681"
"MAGEL2","54551"
"NDN","4692"
"SNRPN","6638"
"SNURF","8926"
"PWAR6","100506965"
"UBE3A","7337"
"ATP10A","57194"
"GABRB3","2562"
"GABRA5","2558"
"GABRG3","2567"
"OCA2","4948"
"HERC2","8924"
"GOLGA6L7","728310"
"APBA2","321"
"NSMCE3","56160"
"TJP1","7082"
"LINC02249","26082"
"CHRFAM7A","89832"
"GOLGA8R","101059918"
"GOLGA8Q","727909"
"ARHGAP11B","89839"
"FAN1","22909"
"MTMR10","54893"
"LINC02352","102725022"
"KLF13","51621"
"OTUD7A","161725"
"CHRNA7","1139"
"LINC02256","100996255"
"GOLGA8N","643699"
"ARHGAP11A","9824"
"SCG5","6447"
"GREM1","26585"
"FMN1","342184"
"RYR3","6263"
"AVEN","57099"
"EMC7","56851"
"PGBD4","161779"
"KATNBL1","79768"
"EMC4","51234"
"SLC12A6","9990"
"NOP10","55505"
"LPCAT4","254531"
"GOLGA8A","23015"
"GOLGA8B","440270"
"ACTC1","70"
"AQR","9716"
"ZNF770","54989"
"DPH6","89978"
"MEIS2","4212"
"LINC02345","101928227"
"LINC01852","107984773"
"SPRED1","161742"
"FAM98B","283742"
"RASGRP1","10125"
"THBS1","7057"
"FSIP1","161835"
"GPR176","11245"
"EIF2AK4","440275"
"SRP14","6727"
"BMF","90427"
"BUB1B","701"
"PAK6","56924"
"PLCB2","5330"
"INAFM2","100505573"
"CCDC9B","388115"
"DISP2","85455"
"KNSTRN","90417"
"IVD","3712"
"BAHD1","22893"
"CHST14","113189"
"CCDC32","90416"
"RPUSD2","27079"
"KNL1","57082"
"RAD51","5888"
"RMDN3","55177"
"GCHFR","2644"
"DNAJC17","55192"
"ZFYVE19","84936"
"SPINT1-AS1","102724362"
"SPINT1","6692"
"RHOV","171177"
"VPS18","57617"
"DLL4","54567"
"CHAC1","79094"
"INO80","54617"
"CHP1","11261"
"OIP5","11339"
"NUSAP1","51203"
"NDUFAF1","51103"
"RTF1","23168"
"ITPKA","3706"
"LTK","4058"
"RPAP1","26015"
"TYRO3","7301"
"MGA","23269"
"MAPKBP1","23005"
"JMJD7-PLA2G4B","8681"
"SPTBN5","51332"
"EHD4","30844"
"PLA2G4F","255189"
"VPS39","23339"
"TMEM87A","25963"
"GANC","2595"
"ZNF106","64397"
"SNAP23","8773"
"LRRC57","255252"
"HAUS2","55142"
"STARD9","57519"
"CDAN1","146059"
"TTBK2","146057"
"UBR1","197131"
"TMEM62","80021"
"CCNDBP1","23582"
"LCMT2","9836"
"ZSCAN29","146050"
"TUBGCP4","27229"
"TP53BP1","7158"
"MAP1A","4130"
"PPIP5K1","9677"
"CKMT1B","1159"
"STRC","161497"
"CATSPER2","117155"
"CKMT1A","548596"
"PDIA3","2923"
"SERF2","10169"
"SERINC4","619189"
"HYPK","25764"
"MFAP1","4236"
"WDR76","79968"
"FRMD5","84978"
"CTDSPL2","51496"
"EIF3J-DT","645212"
"EIF3J","8669"
"SPG11","80208"
"PATL2","197135"
"B2M","567"
"TRIM69","140691"
"SORD","6652"
"DUOX2","50506"
"DUOXA1","90527"
"DUOX1","53905"
"SHF","90525"
"SLC28A2","9153"
"GATM","2628"
"SLC30A4","7782"
"BLOC1S6","26258"
"SQOR","58472"
"SEMA6D","80031"
"MYEF2","50804"
"CTXN2","399697"
"DUT","1854"
"FBN1","2200"
"CEP152","22995"
"SHC4","399694"
"EID1","23741"
"SECISBP2L","9728"
"COPS2","9318"
"GALK2","2585"
"FAM227B","196951"
"FGF7","2252"
"DTWD1","56986"
"ATP8B4","79895"
"SLC27A2","11001"
"GABPB1","2553"
"GABPB1-AS1","100129387"
"USP8","9101"
"TRPM7","54822"
"SPPL2A","84888"
"AP4E1","23431"
"TNFAIP8L3","388121"
"GLDN","342035"
"DMXL2","23312"
"SCG3","29106"
"LYSMD2","256586"
"TMOD2","29767"
"TMOD3","29766"
"LEO1","123169"
"MAPK6","5597"
"BCL2L10","10017"
"GNB5","10681"
"CERNA1","100129973"
"MYO5C","55930"
"MYO5A","4644"
"ARPP19","10776"
"RSL24D1","51187"
"RAB27A","5873"
"PIGBOS1","101928527"
"PIGB","9488"
"CCPG1","9236"
"DNAAF4","161582"
"PYGO1","26108"
"PRTG","283659"
"NEDD4","4734"
"RFX7","64864"
"TEX9","374618"
"MNS1","55329"
"ZNF280D","54816"
"TCF12","6938"
"LINC00926","283663"
"CGNL1","84952"
"MYZAP","100820829"
"POLR2M","81488"
"ALDH1A2","8854"
"AQP9","366"
"LIPC","3990"
"ADAM10","102"
"MINDY2","54629"
"RNF111","54778"
"SLTM","79811"
"CCNB2","9133"
"MYO1E","4643"
"FAM81A","145773"
"GTF2A2","2958"
"BNIP2","663"
"ANXA2","302"
"ICE2","79664"
"RORA-AS1","101928784"
"RORA","6095"
"VPS13C","54832"
"TLN2","83660"
"TPM1","7168"
"LACTB","114294"
"RPS27L","51065"
"RAB8B","51762"
"APH1B","83464"
"CA12","771"
"USP3","9960"
"USP3-AS1","100130855"
"FBXL22","283807"
"HERC1","8925"
"DAPK2","23604"
"SNX1","6642"
"SNX22","79856"
"PPIB","5479"
"CSNK1G1","53944"
"PCLAF","9768"
"TRIP4","9325"
"ZNF609","23060"
"OAZ2","4947"
"RBPMS2","348093"
"PIF1","80119"
"PLEKHO2","80301"
"ANKDD1A","348094"
"SPG21","51324"
"MTFMT","123263"
"RASL12","51285"
"UBAP1L","390595"
"PDCD7","10081"
"CLPX","10845"
"CILP","8483"
"PARP16","54956"
"IGDCC4","57722"
"DPP8","54878"
"HACD3","51495"
"INTS14","81556"
"SLC24A1","9187"
"DENND4A","10260"
"RAB11A","8766"
"MEGF11","84465"
"DIS3L","115752"
"TIPIN","54962"
"MAP2K1","5604"
"SNAPC5","10302"
"RPL4","6124"
"ZWILCH","55055"
"LCTL","197021"
"SMAD6","4091"
"SMAD3","4088"
"AAGAB","79719"
"IQCH","64799"
"IQCH-AS1","100506686"
"C15orf61","145853"
"MAP2K5","5607"
"PIAS1","8554"
"CALML4","91860"
"CLN6","54982"
"FEM1B","10116"
"ITGA11","22801"
"ANP32A","8125"
"SPESP1","246777"
"NOX5","79400"
"EWSAT1","283673"
"GLCE","26035"
"PAQR5","54852"
"KIF23","9493"
"RPLP1","6176"
"DRAIC","145837"
"TLE3","7090"
"UACA","55075"
"LARP6","55323"
"LRRC49","54839"
"THAP10","56906"
"THSD4","79875"
"NR2E3","10002"
"MYO9A","4649"
"SENP8","123228"
"GRAMD2A","196996"
"PKM","5315"
"PARP6","56965"
"HEXA","3073"
"HEXA-AS1","80072"
"TMEM202-AS1","105370888"
"ARIH1","25820"
"LINC02259","102723640"
"BBS4","585"
"ADPGK","83440"
"ADPGK-AS1","100287559"
"NEO1","4756"
"NPTN","27020"
"CD276","80381"
"LOXL1-AS1","100287616"
"LOXL1","4016"
"STOML1","9399"
"PML","5371"
"ISLR","3671"
"STRA6","64220"
"CYP11A1","1583"
"SEMA7A","8482"
"UBL7","84993"
"ARID3B","10620"
"CLK3","1198"
"EDC3","80153"
"CSK","1445"
"CPLX3","594855"
"ULK3","25989"
"SCAMP2","10066"
"MPI","4351"
"FAM219B","57184"
"COX5A","9377"
"RPP25","54913"
"SCAMP5","192683"
"PPCDC","60490"
"C15orf39","56905"
"COMMD4","54939"
"NEIL1","79661"
"MAN2C1","4123"
"SIN3A","25942"
"PTPN9","5780"
"SNUPN","10073"
"IMP3","55272"
"SNX33","257364"
"CSPG4","1464"
"UBE2Q2","92912"
"FBXO22","26263"
"NRG4","145957"
"TMEM266","123591"
"ETFA","2108"
"ISL2","64843"
"SCAPER","49855"
"RCN2","5955"
"PSTPIP1","9051"
"TSPAN3","10099"
"PEAK1","79834"
"HMG20A","10363"
"LINGO1","84894"
"TBC1D2B","23102"
"CIB2","10518"
"IDH3A","3419"
"DNAJA4","55466"
"CRABP1","1381"
"IREB2","3658"
"HYKK","123688"
"PSMA4","5685"
"CHRNA5","1138"
"CHRNB4","1143"
"ADAMTS7","11173"
"MORF4L1","10933"
"CTSH","1512"
"RASGRF1","5923"
"TMED3","23423"
"MTHFS","10588"
"ST20","400410"
"ST20-AS1","283687"
"BCL2A1","597"
"ZFAND6","54469"
"FAH","2184"
"ARNT2","9915"
"ABHD17C","58489"
"CEMIP","57214"
"MESD","23184"
"TLNRD1","59274"
"IL16","3603"
"STARD5","80765"
"TMC3-AS1","101929655"
"MEX3B","84206"
"EFL1","79631"
"SAXO2","283726"
"GOLGA6L10","647042"
"GOLGA6L9","440295"
"RPS17","6218"
"CPEB1","64506"
"CPEB1-AS1","283692"
"AP3B2","8120"
"SNHG21","100505616"
"FSD2","123722"
"WHAMM","123720"
"HOMER2","9455"
"C15orf40","123207"
"BTBD1","53339"
"TM6SF1","53346"
"HDGFL3","50810"
"SH3GL3","6457"
"ADAMTSL3","57188"
"GOLGA6L4","643707"
"ZSCAN2","54993"
"WDR73","84942"
"NMB","4828"
"SEC11A","23478"
"ZNF592","9640"
"ALPK3","57538"
"SLC28A1","9154"
"PDE8A","5151"
"AKAP13","11214"
"KLHL25","64410"
"NTRK3","4916"
"MRPL46","26589"
"MRPS11","64963"
"DET1","55070"
"AEN","64782"
"ISG20","3669"
"ACAN","176"
"HAPLN3","145864"
"MFGE8","4240"
"ABHD2","11057"
"RLBP1","6017"
"FANCI","55215"
"POLG","5428"
"MIR9-3HG","254559"
"RHCG","51458"
"TICRR","90381"
"KIF7","374654"
"PEX11A","8800"
"WDR93","56964"
"MESP1","55897"
"MESP2","145873"
"ANPEP","290"
"AP3S2","10239"
"ARPIN","348110"
"ZNF710","374655"
"ZNF710-AS1","109729181"
"IDH2","3418"
"SEMA4B","10509"
"CIB1","10519"
"GDPGP1","390637"
"NGRN","51335"
"ZNF774","342132"
"IQGAP1","8826"
"CRTC3","64784"
"CRTC3-AS1","101926895"
"BLM","641"
"FURIN","5045"
"FES","2242"
"MAN2A2","4122"
"HDDC3","374659"
"UNC45A","55898"
"RCCD1","91433"
"PRC1","9055"
"PRC1-AS1","100507118"
"VPS33B","26276"
"VPS33B-DT","101926911"
"SLCO3A1","28232"
"ST8SIA2","8128"
"LINC00930","100144604"
"FAM174B","400451"
"CHD2","1106"
"RGMA","56963"
"MCTP2","55784"
"LINC00924","145820"
"NR2F2-AS1","644192"
"NR2F2","7026"
"LINC02253","107984764"
"ARRDC4","91947"
"IGF1R","3480"
"PGPEP1L","145814"
"SYNM","23336"
"TTC23","64927"
"LRRC28","123355"
"MEF2A","4205"
"LYSMD4","145748"
"ADAMTS17","170691"
"SPATA41","388182"
"CERS3-AS1","102723320"
"CERS3","204219"
"LINS1","55180"
"ASB7","140460"
"ALDH1A3","220"
"LRRK1","79705"
"CHSY1","22856"
"SELENOS","55829"
"SNRPA1","6627"
"PCSK6","5046"
"TM2D3","80213"
"WASIR2","100132169"
"POLR3K","51728"
"SNRNP25","79622"
"RHBDF1","64285"
"MPG","4350"
"NPRL3","8131"
"HBA2","3040"
"HBA1","3039"
"HBQ1","3049"
"LUC7L","55692"
"FAM234A","83986"
"RGS11","8786"
"ARHGDIG","398"
"PDIA2","64714"
"AXIN1","8312"
"MRPL28","10573"
"NME4","4833"
"DECR2","26063"
"RAB11FIP3","9727"
"LINC00235","64493"
"CAPN15","6650"
"PIGQ","9091"
"NHLRC4","283948"
"RAB40C","57799"
"METTL26","84326"
"MCRIP2","84331"
"WDR90","197335"
"RHOT2","89941"
"RHBDL1","9028"
"STUB1","10273"
"JMJD8","339123"
"WDR24","84219"
"FBXL16","146330"
"METRN","79006"
"CCDC78","124093"
"HAGHL","84264"
"MSLN","10232"
"RPUSD1","113000"
"CHTF18","63922"
"LMF1","64788"
"SOX8","30812"
"CACNA1H","8912"
"TPSB2","64499"
"TPSAB1","7177"
"UBE2I","7329"
"BAIAP3","8938"
"TSR3","115939"
"GNPTG","84572"
"UNKL","64718"
"CCDC154","645811"
"CLCN7","1186"
"TELO2","9894"
"IFT140","9742"
"TMEM204","79652"
"CRAMP1","57585"
"JPT2","90861"
"MAPK8IP3","23162"
"NME3","4832"
"MRPS34","65993"
"EME2","197342"
"SPSB3","90864"
"NUBP2","10101"
"HAGH","3029"
"FAHD1","81889"
"MEIOB","254528"
"MSRB1","51734"
"RPL3L","6123"
"NDUFB10","4716"
"RPS2","6187"
"SNHG9","735301"
"TBL3","10607"
"NOXO1","124056"
"GFER","2671"
"SYNGR3","9143"
"ZNF598","90850"
"NPW","283869"
"NTHL1","4913"
"TSC2","7249"
"PKD1","5310"
"RAB26","25837"
"SNHG19","100507303"
"TRAF7","84231"
"CASKIN1","57524"
"MLST8","64223"
"BRICD5","283870"
"PGP","283871"
"E4F1","1877"
"DNASE1L2","1775"
"ECI1","1632"
"RNPS1","10921"
"ABCA3","21"
"CCNF","899"
"TEDC2","80178"
"TBC1D24","57465"
"AMDHD2","51005"
"PDPK1","5170"
"KCTD5","54442"
"PRSS27","83886"
"SRRM2-AS1","100128788"
"SRRM2","23524"
"ELOB","6923"
"PRSS33","260429"
"PRSS21","10942"
"ZG16B","124220"
"PRSS22","64063"
"FLYWCH2","114984"
"FLYWCH1","84256"
"KREMEN2","79412"
"PKMYT1","9088"
"PAQR4","124222"
"CLDN9","9080"
"CLDN6","9074"
"TNFRSF12A","51330"
"HCFC1R1","54985"
"THOC6","79228"
"BICDL2","146439"
"MMP25","64386"
"MMP25-AS1","100507419"
"IL32","9235"
"ZNF213-AS1","100507458"
"ZNF205","7755"
"ZNF213","7760"
"ZNF200","7752"
"MEFV","4210"
"LINC00921","283876"
"ZNF263","10127"
"TIGD7","91151"
"ZNF75A","7627"
"MTRNR2L4","100463285"
"ZSCAN32","54925"
"ZNF174","7727"
"ZNF597","146434"
"NAA60","79903"
"C16orf90","646174"
"CLUAP1","23059"
"NLRC3","197358"
"SLX4","84464"
"DNASE1","1773"
"TRAP1","10131"
"CREBBP","1387"
"ADCY9","115"
"LINC01569","100507501"
"TFAP4","7023"
"GLIS2","84662"
"GLIS2-AS1","101926896"
"PAM16","51025"
"CORO7","79585"
"VASN","114990"
"DNAJA3","9093"
"NMRAL1","57407"
"HMOX2","3163"
"CDIP1","29965"
"UBALD1","124402"
"MGRN1","23295"
"NUDT16L1","84309"
"ANKS3","124401"
"ZNF500","26048"
"SMIM22","440335"
"ROGDI","79641"
"GLYR1","84656"
"UBN1","29855"
"PPL","5493"
"NAGPA-AS1","100507589"
"NAGPA","51172"
"ALG1","56052"
"C16orf89","146556"
"EEF2KMT","196483"
"RBFOX1","54715"
"METTL22","79091"
"ABAT","18"
"TMEM186","25880"
"PMM2","5373"
"CARHSP1","23589"
"USP7","7874"
"GRIN2A","2903"
"ATF7IP2","80063"
"LINC01290","106144584"
"EMP2","2013"
"TEKT5","146279"
"NUBP1","4682"
"TVP23A","780776"
"CIITA","4261"
"DEXI","28955"
"CLEC16A","23274"
"RMI2","116028"
"SOCS1","8651"
"LITAF","9516"
"SNN","8303"
"TXNDC11","51061"
"ZC3H7A","29066"
"BCAR4","400500"
"RSL1D1","26156"
"GSPT1","2935"
"NPIPB2","729978"
"TNFRSF17","608"
"SNX29","92017"
"CPPED1","55313"
"SHISA9","729993"
"ERCC4","2072"
"MIR193BHG","100129781"
"PARN","5073"
"BFAR","51283"
"PLA2G10","8399"
"NPIPA3","642778"
"NOMO1","23420"
"NPIPA1","9284"
"PDXDC1","23042"
"NTAN1","123803"
"RRN3","54700"
"NPIPA5","100288332"
"MPV17L","255027"
"MARF1","9665"
"NDE1","54820"
"MYH11","4629"
"ABCC1","4363"
"ABCC6","368"
"NOMO3","408050"
"XYLT1","64131"
"NPIPA8","101059953"
"NOMO2","283820"
"RPS15A","6210"
"ARL6IP1","23204"
"SMG1","23049"
"TMC7","79905"
"COQ7","10229"
"ITPRIPL2","162073"
"SYT17","51760"
"CLEC19A","728276"
"TMC5","79838"
"GDE1","51573"
"CCP110","9738"
"VPS35L","57020"
"KNOP1","400506"
"IQCK","124152"
"GPRC5B","51704"
"ACSM3","6296"
"ACSM1","116285"
"THUMPD1","55623"
"ERI2","112479"
"REXO5","81691"
"DCUN1D3","123879"
"LYRM1","57149"
"ANKS4B","257629"
"CRYM","1428"
"METTL9","51108"
"IGSF6","10261"
"OTOA","146183"
"NPIPB4","440345"
"UQCRC2","7385"
"MOSMO","730094"
"SDR42E2","100288072"
"EEF2K","29904"
"POLR3E","55718"
"CDR2","1039"
"NPIPB5","100132247"
"HS3ST2","9956"
"USP31","57478"
"SCNN1G","6340"
"SCNN1B","6338"
"COG7","91949"
"GGA2","23062"
"EARS2","124454"
"UBFD1","56061"
"NDUFAB1","4706"
"PALB2","79728"
"DCTN5","84516"
"PLK1","5347"
"PRKCB","5579"
"RBBP6","5930"
"TNRC6A","27327"
"ARHGAP17","55114"
"LINC02175","283887"
"LCMT1","51451"
"ZKSCAN2","342357"
"LINC02195","105371152"
"KDM8","79831"
"NSMCE1","197370"
"IL4R","3566"
"IL21R","50615"
"IL21R-AS1","283888"
"GTF3C1","2975"
"XPO6","23214"
"SBK1","388228"
"NPIPB6","728741"
"EIF3CL","728689"
"CLN3","1201"
"APOBR","55911"
"IL27","246778"
"NUPR1","26471"
"SGF29","112869"
"SULT1A2","6799"
"SULT1A1","6817"
"EIF3C","8663"
"ATXN2L","11273"
"TUFM","7284"
"SH2B1","25970"
"ATP2A1-AS1","100289092"
"RABEP2","79874"
"CD19","930"
"NFATC2IP","84901"
"SPNS1","83985"
"LAT","27040"
"NPIPB11","728888"
"BOLA2","552900"
"BOLA2-SMG1P6","107282092"
"SLX1B","79008"
"SULT1A4","445329"
"SPN","6693"
"QPRT","23475"
"C16orf54","283897"
"KIF22","3835"
"MAZ","4150"
"PRRT2","112476"
"PAGR1","79447"
"MVP","9961"
"CDIPT","10423"
"SEZ6L2","26470"
"ASPHD1","253982"
"KCTD13","253980"
"TMEM219","124446"
"TAOK2","9344"
"HIRIP3","8479"
"INO80E","283899"
"DOC2A","8448"
"ALDOA","226"
"PPP4C","5531"
"TBX6","6911"
"YPEL3","83719"
"GDPD3","79153"
"MAPK3","5595"
"CORO1A","11151"
"BOLA2B","654483"
"SLX1A","548593"
"SULT1A3","6818"
"NPIPB13","613037"
"CD2BP2","10421"
"TBC1D10B","26000"
"ZNF48","197407"
"ZNF771","51333"
"DCTPP1","79077"
"SEPHS2","22928"
"ITGAL","3683"
"ZNF768","79724"
"ZNF747","65988"
"ZNF764","92595"
"ZNF688","146542"
"ZNF785","146540"
"ZNF689","115509"
"PRR14","78994"
"FBRS","64319"
"SRCAP","10847"
"PHKG2","5261"
"RNF40","9810"
"ZNF629","23361"
"BCL7C","9274"
"MIR762HG","101928736"
"CTF1","1489"
"FBXL19-AS1","283932"
"FBXL19","54620"
"ORAI3","93129"
"SETD1A","9739"
"HSD3B7","80270"
"STX1B","112755"
"STX4","6810"
"ZNF668","79759"
"ZNF646","9726"
"PRSS53","339105"
"VKORC1","79001"
"BCKDK","10295"
"KAT8","84148"
"PRSS8","5652"
"PRSS36","146547"
"FUS","2521"
"PYCARD","29108"
"PYCARD-AS1","100652740"
"TRIM72","493829"
"PYDC1","260434"
"ITGAM","3684"
"ITGAX","3687"
"COX6A2","1339"
"ZNF843","283933"
"ARMC5","79798"
"TGFB1I1","7041"
"SLC5A2","6524"
"AHSP","51327"
"ZNF267","10308"
"SHCBP1","79801"
"VPS35","55737"
"ORC6","23594"
"MYLK3","91807"
"C16orf87","388272"
"GPT2","84706"
"DNAJA2","10294"
"NETO2","81831"
"ITFG1","81533"
"PHKB","5257"
"LONP2","83752"
"SIAH1","6477"
"N4BP1","9683"
"CBLN1","869"
"ZNF423","23090"
"CNEP1R1","255919"
"HEATR3","55027"
"TENT4B","64282"
"ADCY7","113"
"BRD7","29117"
"NKD1","85407"
"SNX20","124460"
"NOD2","64127"
"CYLD","1540"
"LINC02128","102724940"
"TOX3","27324"
"CHD9","80205"
"RBL2","5934"
"AKTIP","64400"
"RPGRIP1L","23322"
"FTO","79068"
"IRX3","79191"
"CRNDE","643911"
"IRX5","10265"
"IRX6","79190"
"MMP2","4313"
"MMP2-AS1","107984884"
"LPCAT2","54947"
"CAPNS2","84290"
"SLC6A2","6530"
"CES1","1066"
"GNAO1","2775"
"AMFR","267"
"NUDT21","11051"
"OGFOD1","55239"
"BBS2","583"
"MT3","4504"
"MT2A","4502"
"MT1E","4493"
"MT1M","4499"
"MT1A","4489"
"MT1F","4494"
"MT1G","4495"
"MT1H","4496"
"MT1X","4501"
"NUP93","9688"
"SLC12A3","6559"
"HERPUD1","9709"
"NLRC5","84166"
"CPNE2","221184"
"RSPRY1","89970"
"ARL2BP","23568"
"PLLP","51090"
"CCL22","6367"
"CX3CL1","6376"
"CCL17","6361"
"CIAPIN1","57019"
"COQ9","57017"
"POLR2C","5432"
"DOK4","55715"
"CCDC102A","92922"
"ADGRG5","221188"
"ADGRG1","9289"
"ADGRG3","222487"
"KATNB1","10300"
"KIFC3","3801"
"CNGB1","1258"
"ZNF319","57567"
"USB1","79650"
"MMP15","4324"
"CFAP20","29105"
"CSNK2A2","1459"
"GINS3","64785"
"NDRG4","65009"
"SETD6","79918"
"CNOT1","23019"
"SLC38A7","55238"
"GOT2","2806"
"CDH11","1009"
"CDH5","1003"
"LINC00920","100505865"
"BEAN1","146227"
"TK2","7084"
"CKLF","51192"
"CKLF-CMTM1","100529251"
"CMTM1","113540"
"CMTM2","146225"
"CMTM3","123920"
"CMTM4","146223"
"DYNC1LI2","1783"
"NAE1","8883"
"PDP2","57546"
"CDH16","1014"
"RRAD","6236"
"CES2","8824"
"CES3","23491"
"CES4A","283848"
"CBFB","865"
"B3GNT9","84752"
"TRADD","8717"
"FBXL8","55336"
"HSF4","3299"
"NOL3","8996"
"EXOC3L1","283849"
"E2F4","1874"
"ELMO3","79767"
"TMEM208","29100"
"FHOD1","29109"
"SLC9A5","6553"
"PLEKHG4","25894"
"LRRC36","55282"
"TPPP3","51673"
"ZDHHC1","29800"
"HSD11B2","3291"
"ATP6V0D1","9114"
"AGRP","181"
"RIPOR1","79567"
"CTCF","10664"
"CARMIL2","146206"
"ACD","65057"
"PARD6A","50855"
"ENKD1","84080"
"C16orf86","388284"
"GFOD2","81577"
"RANBP10","57610"
"TSNAXIP1","55815"
"CENPT","80152"
"THAP11","57215"
"NUTF2","10204"
"PSKH1","5681"
"CTRL","1506"
"PSMB10","5699"
"LCAT","3931"
